Date,Portfolio_Cumulative_Return,Portfolio_Daily_Return
2024-04-24,101.55910655585522,1.5591065558552288
2024-04-25,101.64189815443179,0.08152060547225531
2024-04-26,106.03749414452257,4.324590616570571
2024-04-29,105.34648158773172,-0.6516681315092588
2024-04-30,103.53561040160233,-1.7189669354275565
2024-05-01,103.79249830711782,0.24811550781328254
2024-05-02,105.11621393044055,1.275348069381558
2024-05-03,105.55280329643297,0.4153396984801337
2024-05-06,105.9571799380564,0.38310364954286524
2024-05-07,106.03610451003172,0.07448723344793666
2024-05-08,105.69466866750439,-0.32199960957169205
2024-05-09,104.86127405117026,-0.7884925766273374
2024-05-10,105.0882397111631,0.21644373678130607
2024-05-13,105.82035600977497,0.6966681529961016
2024-05-14,106.95056925048351,1.0680489872895018
2024-05-15,107.44531215671577,0.46259025052362124
2024-05-16,108.58436931464841,1.0601273662560962
2024-05-17,109.90967721641425,1.2205328539740838
2024-05-20,110.25781542938194,0.3167493725617939
2024-05-21,111.12512856526642,0.7866228189873614
2024-05-22,110.20821188112133,-0.825120920878444
2024-05-23,109.33357402904893,-0.7936231222187385
2024-05-24,109.7107209171174,0.34495066261006047
2024-05-27,109.47866159902524,-0.21151927191096856
2024-05-28,110.0749935600948,0.5447015449034935
2024-05-29,109.5280247433102,-0.49690560870756084
2024-05-30,107.90528280780178,-1.4815769199814164
2024-05-31,108.02765656960447,0.11340849921190121
2024-06-03,109.98322864156967,1.8102513134728282
2024-06-04,106.8457119382395,-2.8527228579142596
2024-06-05,109.15694073451829,2.163146048963353
2024-06-06,109.80500865156493,0.5937028948280914
2024-06-07,110.26326254140632,0.41733423226215993
2024-06-10,110.39639416575584,0.12073978338841435
2024-06-11,111.65212948054601,1.1374785601282735
2024-06-12,112.66016598787807,0.9028367949826748
2024-06-13,111.76693142413497,-0.7928574895222563
2024-06-14,112.34877105354761,0.5205829863975414
2024-06-17,112.76781178124754,0.37298203066253083
2024-06-18,112.24429130247503,-0.4642463753646739
2024-06-19,112.09660116344295,-0.13157919865527873
2024-06-20,112.8076994058848,0.634362001221632
2024-06-21,113.96810094020199,1.028654551443379
2024-06-24,113.9042098678986,-0.056060486904956096
2024-06-25,115.54476536498738,1.4402939970273654
2024-06-26,115.57326802441975,0.024668066391680055
2024-06-27,116.99771766302081,1.2325078826187457
2024-06-28,115.14539947909654,-1.583208818875724
2024-07-01,116.36070784714347,1.055455427263994
2024-07-02,116.92604076373053,0.48584520242837614
2024-07-03,117.75533471168167,0.7092465823134265
2024-07-04,117.77618581747168,0.01770714323990197
2024-07-05,119.94395940963172,1.8405873624737834
2024-07-08,119.02978212442805,-0.7621703416356141
2024-07-09,119.2982115669084,0.22551452055903656
2024-07-10,119.85919261648985,0.4702342492928525
2024-07-11,117.74457398608162,-1.7642523566584696
2024-07-12,118.12273622968863,0.3211716946308915
2024-07-15,118.69286397679109,0.48265707796833945
2024-07-16,118.07488133838334,-0.5206569440675035
2024-07-17,116.78702643012736,-1.090710313369014
2024-07-18,115.4112745035356,-1.1780006466855772
2024-07-19,113.85887680851718,-1.3451005559867013
2024-07-22,114.9929701143147,0.9960517243682194
2024-07-23,115.17077274815628,0.15462043781010334
2024-07-24,111.37897247380131,-3.292328586391016
2024-07-25,109.1025938198503,-2.0438136601470718
2024-07-26,110.05703067256394,0.874806747756703
2024-07-29,110.84693912861235,0.7177264834615451
2024-07-30,111.23039149401579,0.34592959302064397
2024-07-31,112.81198461499923,1.4219073579980446
2024-08-01,112.52056558499142,-0.2583227579962988
2024-08-02,109.95471593303957,-2.2803383884644313
2024-08-05,105.41035458622554,-4.13293900880201
2024-08-06,105.63649290198158,0.21453140599300602
2024-08-07,106.85197159762458,1.150623863261741
2024-08-08,107.39051824405487,0.5040118945659983
2024-08-09,108.78367931973574,1.2972849916924436
2024-08-12,108.97590215031965,0.176701902147404
2024-08-13,109.45906630832938,0.44336789003431437
2024-08-14,107.57665025994065,-1.719744295174464
2024-08-15,108.06563777401772,0.454548001722981
2024-08-16,109.53668594091175,1.3612543239417356
2024-08-19,110.97156683263233,1.3099546324549431
2024-08-20,111.20377830078473,0.20925312202053123
2024-08-21,111.04598178934597,-0.1418985162644058
2024-08-22,110.63089911644421,-0.3737935098715886
2024-08-23,111.72801697712408,0.9916920764831716
2024-08-26,112.78049862265978,0.9420033345361959
2024-08-27,111.78860951150604,-0.879486368004434
2024-08-28,111.233365152506,-0.49669135471526077
2024-08-29,110.74790338614197,-0.43643538582009467
2024-08-30,111.3344510296616,0.5296241514157656
2024-09-02,111.33801519078112,0.0032013101843712324
2024-09-03,108.74983876452534,-2.3246116089108355
2024-09-04,108.29837448869468,-0.41514017947944437
2024-09-05,108.4052762028382,0.09871035890262363
2024-09-06,106.20813852956805,-2.0267811219437935
2024-09-09,105.76922918343519,-0.4132539673602088
2024-09-10,105.89084419046972,0.11498146292019859
2024-09-11,106.54758662627263,0.620207007342024
2024-09-12,108.80599193493362,2.1196212698674946
2024-09-13,109.74244123146188,0.8606596749637416
2024-09-16,110.21717226976399,0.43258654808018676
2024-09-17,110.49096990911586,0.24841649782278022
2024-09-18,110.80477026854214,0.2840054347286316
2024-09-19,111.86128423276034,0.9534914080482916
2024-09-20,113.76182164337598,1.6990126866959685
2024-09-23,112.97358454353865,-0.69288368316421
2024-09-24,113.40267734211045,0.3798169282717737
2024-09-25,112.90807778130258,-0.4361445182777807
2024-09-26,114.21792787139555,1.160103081933687
2024-09-27,114.3667736922734,0.13031738856742958
2024-09-30,116.00645754492211,1.4337064863442044
2024-10-01,115.88066269656142,-0.1084377982251519
2024-10-02,115.53403309869906,-0.29912635102028035
2024-10-03,115.64515872611926,0.0961843228698661
2024-10-04,115.84034944630002,0.168784169031246
2024-10-07,113.5434417324787,-1.982821810189804
2024-10-08,113.64886790940336,0.09285096110884684
2024-10-09,112.99420045773032,-0.5760439709746384
2024-10-10,113.48240776751781,0.4320640420568375
2024-10-11,113.77610558573174,0.2588047116656077
2024-10-14,114.66424828978626,0.7806056460469031
2024-10-15,114.7639085783401,0.08691487542130293
2024-10-16,114.06156416503708,-0.6119906702407091
2024-10-17,112.88222082801207,-1.033953326572474
2024-10-18,114.00304596264645,0.9929155596097545
2024-10-21,113.8946006526201,-0.09512492329537554
2024-10-22,113.6552841416367,-0.2101210326144428
2024-10-23,112.10038451619562,-1.3680838838107743
2024-10-24,112.2121337067023,0.0996867147146553
2024-10-25,112.69067410988673,0.4264604792519334
2024-10-28,114.34245383251766,1.4657643462317567
2024-10-29,115.35172762963364,0.8826763492362203
2024-10-30,116.50825437437098,1.002608949603827
2024-10-31,115.21713414868411,-1.1081791866335664
2024-11-01,115.2579535706052,0.035428256589351344
2024-11-04,113.91124807386981,-1.1684273883193894
2024-11-05,115.90511520880086,1.7503689658795212
2024-11-06,118.45795658200477,2.2025269278280057
2024-11-07,119.347815106509,0.7512019877602866
2024-11-08,118.64514646308086,-0.5887570231604736
2024-11-11,118.60497802144583,-0.03385595014419287
2024-11-12,118.23458832926326,-0.3122884876852289
2024-11-13,116.50257554083991,-1.4648951824486334
2024-11-14,115.79230343764732,-0.6096621468626644
2024-11-15,114.58925473951061,-1.0389712117477143
2024-11-18,116.0321470740907,1.259186420105578
2024-11-19,116.85283534696352,0.7072938780911787
2024-11-20,116.21275903322284,-0.5477627580367638
2024-11-21,113.39157708514662,-2.427600868911217
2024-11-22,113.88561028168579,0.4356877373424055
2024-11-25,114.41375588294082,0.4637509514579761
2024-11-26,115.4097587567997,0.870527207303572
2024-11-27,115.60035480216781,0.16514725220918794
2024-11-28,114.96325907053415,-0.5511191836079964
2024-11-29,115.53551055027182,0.4977690127822141
2024-12-02,117.38543531173518,1.6011741780968893
2024-12-03,117.9004294526515,0.43872064668726996
2024-12-04,118.85804510487057,0.8122240577619245
2024-12-05,118.58869332655225,-0.2266163624689069
2024-12-06,119.40740382990201,0.6903782143001864
2024-12-09,120.13921204321964,0.6128666982493957
2024-12-10,123.56303699500826,2.849881311487957
2024-12-11,126.33605554321596,2.2442136545411513
2024-12-12,125.55941155104237,-0.6147445310320813
2024-12-13,124.78805408848635,-0.6143366339706604
2024-12-16,126.84035666798192,1.644630645526613
2024-12-17,125.61255001533067,-0.9679936929420365
2024-12-18,122.1414818655339,-2.763313179593214
2024-12-19,121.28038990805152,-0.7049955054830332
2024-12-20,122.09874831685603,0.6747656479542626
2024-12-23,123.98904392200376,1.548169519512394
2024-12-24,124.04717008929427,0.04688008347501601
2024-12-26,123.64586107967182,-0.3235132323724656
2024-12-27,122.59220832119072,-0.8521536825257452
2024-12-30,121.24591915362777,-1.0981849385041673
2024-12-31,120.53272506725266,-0.5882211057936152
2025-01-01,120.71400713136,0.15040070155735547
2025-01-02,120.7055705152748,-0.006988928862262049
2025-01-03,121.32094396302102,0.5098136275892676
2025-01-06,122.40380365348666,0.8925579171191532
2025-01-07,122.36028750675068,-0.03555130268598053
2025-01-08,121.44809880242153,-0.7454940838373004
2025-01-09,120.96917906452272,-0.3943410746000569
2025-01-10,120.24834213297402,-0.5958847841434147
2025-01-13,119.00634126034181,-1.032863198445388
2025-01-14,119.48074110168945,0.3986340864894075
2025-01-15,121.45490072663108,1.6522827082746636
2025-01-16,120.24430778425965,-0.9967427704677111
2025-01-17,121.10661169081132,0.7171265920535654
2025-01-20,121.5693782213279,0.3821150010356346
2025-01-21,121.67994253757348,0.09094750492536509
2025-01-22,121.58520898227138,-0.07785470088700869
2025-01-23,121.854266624618,0.22129142565840235
2025-01-24,122.61540998276004,0.6246341463666647
2025-01-27,120.2360188693996,-1.9405318741705986
2025-01-28,121.9555938213884,1.4301662414958929
2025-01-29,122.92685278779226,0.796403785976659
2025-01-30,125.0303633695138,1.711188836301544
2025-01-31,125.64096214209609,0.48836039192954334
2025-02-01,125.2708656934046,-0.29456671007732227
2025-02-03,123.84817467780842,-1.135691852787345
2025-02-04,126.2931688070537,1.9741866487786066
2025-02-05,121.97830532868427,-3.4165454229448757
2025-02-06,122.10544611550567,0.10423229481572034
2025-02-07,120.88893480558282,-0.9962793213761152
2025-02-10,120.51113068812786,-0.3125216696321829
2025-02-11,120.22884833616325,-0.2342375765232223
2025-02-12,120.02540198667752,-0.16921591806059924
2025-02-13,121.60324814611143,1.3145935221354532
2025-02-14,121.3813263458406,-0.18249660568621054
2025-02-17,121.6337141872216,0.2079297112488907
2025-02-18,121.28915893805583,-0.28327281746524036
2025-02-19,121.92020844630404,0.520285171216736
2025-02-20,121.8141035821943,-0.08702811901479646
2025-02-21,120.09794991375394,-1.408830027043949
2025-02-24,119.4140880169317,-0.5694201252505495
2025-02-25,117.91510896131531,-1.2552782343435382
2025-02-26,116.62797358788153,-1.0915779875639715
2025-02-27,115.6207735757197,-0.8636007135997211
2025-02-28,115.5222557206206,-0.0852077460237453
2025-03-03,115.10462299406737,-0.3615171154234117
2025-03-04,116.24831882763755,0.9936141605964341
2025-03-05,117.99190744972397,1.4998828711421208
2025-03-06,118.08482693102802,0.07875072393728723
2025-03-07,118.80990520305733,0.614031701509648
2025-03-10,115.5550323076703,-2.739563582534758
2025-03-11,114.88259277990042,-0.5819214571109854
2025-03-12,115.37314659302791,0.4270044758367555
2025-03-13,113.14995216929692,-1.9269600330596537
2025-03-14,114.33790697431547,1.049894217578721
2025-03-17,114.29421596109735,-0.03821218559469874
2025-03-18,112.9741206134214,-1.1549975093448799
2025-03-19,115.4919236806125,2.228654716248341
2025-03-20,115.65150430541118,0.1381747049603061
2025-03-21,116.79310151258736,0.9871010446707619
2025-03-24,118.47973788564394,1.4441232840064622
2025-03-25,119.62977621905169,0.9706624558181758
2025-03-26,117.32870757649532,-1.9234915547638614
2025-03-27,116.61896230232563,-0.604920388905633
2025-03-28,113.64222258079354,-2.552534907500816
2025-03-31,114.03254400294504,0.3434651428732975
2025-04-01,114.5378526770026,0.44312672182820767
2025-04-02,114.64544858125191,0.09393916660263105
2025-04-03,110.67316406162576,-3.4648427554548036
2025-04-04,106.6725821530654,-3.614771424021737
2025-04-07,103.89637316265103,-2.602551597026845
2025-04-08,103.44774834076478,-0.4318002719728445
2025-04-09,110.04442241928795,6.376817460340679
2025-04-10,107.4577021634375,-2.3506145963442044
2025-04-11,111.05480917635128,3.3474631789937024
2025-04-14,112.03129999650669,0.8792872883197473
2025-04-15,111.96733990425285,-0.05709127025737312
2025-04-16,110.53638372298826,-1.2780121261148492
2025-04-17,110.25794698520959,-0.2518960078126466
2025-04-21,109.66393052017101,-0.5387516104560456
2025-04-22,111.86234228156957,2.004680801582431
2025-04-23,113.4851704100842,1.4507367675439602
2025-04-24,115.18868690792428,1.5010917212216717
2025-04-25,115.63368267103672,0.38631898240856105
2025-04-28,116.26859521366188,0.5490723186871118
2025-04-29,115.57803785669796,-0.5939328291486757
2025-04-30,114.97761877753956,-0.5194923622970998
2025-05-01,115.91897032958182,0.818725906877248
2025-05-02,114.3063779353915,-1.39113761069943
2025-05-05,113.48045528525444,-0.7225516765161436
2025-05-06,113.53190470331857,0.045337690913222414
2025-05-07,109.31279900877324,-3.7162291124866598
2025-05-08,110.01637892622765,0.6436391015821759
2025-05-09,109.37573683487204,-0.5823151948903743
2025-05-12,114.29419474789763,4.496845511954009
2025-05-13,114.18811908747331,-0.0928093160447118
2025-05-14,116.1475894569668,1.7160019668880384
2025-05-15,117.45367757956744,1.1245073003297814
2025-05-16,117.69770207534853,0.20776232878343065
2025-05-19,117.52991488813862,-0.14255774263332682
2025-05-20,116.19945346804919,-1.1320193853247753
2025-05-21,117.09779300855764,0.7731013474649894
2025-05-22,117.95838920880858,0.7349380190180589
2025-05-23,116.87970981431623,-0.9144575487402452
2025-05-26,117.75810752544062,0.7515399486530862
2025-05-27,118.91196334339482,0.9798525487554431
2025-05-28,118.35785388300239,-0.46598293797593776
2025-05-29,118.36207012517124,0.0035622833893326697
2025-05-30,117.87165767825152,-0.4143324347074074
2025-06-02,116.55024509155494,-1.1210604930182482
2025-06-03,115.43179858937016,-0.9596260405168441
2025-06-04,115.79426343027195,0.31400779103442145
2025-06-05,115.82689216404232,0.028178195364586118
2025-06-06,119.25509540005137,2.959764500245572
2025-06-09,119.94423357013555,0.5778689520748707
2025-06-10,120.64599141294832,0.5850700962647223
2025-06-11,120.13145121967928,-0.42648759999648095
2025-06-12,119.15243341179003,-0.8149554491762255
2025-06-13,118.24025807354768,-0.7655532599068956
2025-06-16,119.74735872464666,1.2746087294240673
2025-06-17,119.0951099289117,-0.5446874174776298
2025-06-18,117.7761309007217,-1.1075005757812442
2025-06-19,118.09957001960463,0.27462195982270243
2025-06-20,116.64394671337104,-1.232539039720429
2025-06-23,115.84100545402119,-0.6883694199090545
2025-06-24,116.67024657907565,0.7158442054300026
2025-06-25,118.68808166875604,1.7295198637578681
2025-06-26,120.00982393735937,1.113626785452777
2025-06-27,121.71575354161841,1.4214916315096615
2025-06-30,120.82521642949679,-0.7316531231243619
2025-07-01,121.07407680203764,0.20596724747939135
2025-07-02,123.37040890255602,1.8966339956265
2025-07-03,123.26492420268013,-0.08550243191557369
2025-07-04,123.22930781112409,-0.02889418201198323
2025-07-07,122.03730748626866,-0.9673026214530308
2025-07-08,121.424150587366,-0.5024339782092155
2025-07-09,122.05390863278099,0.5186431548984716
2025-07-10,122.5316361932534,0.39140701500165576
2025-07-11,123.10056369386008,0.4643107023474302
2025-07-14,123.43552898605714,0.2721070335876641
2025-07-15,123.52427581385655,0.0718973123284694
2025-07-16,123.71882061860492,0.1574951996007224
2025-07-17,123.99776675081553,0.22546782358242443
2025-07-18,124.52379849229824,0.4242267867128703
2025-07-21,126.5638304614362,1.6382667360280743
2025-07-22,127.01512381843986,0.3565737188565817
2025-07-23,126.85987033570107,-0.12223228074848971
2025-07-24,127.41123186802801,0.43462249399113806
2025-07-25,127.44145540530721,0.02372125034510275
2025-07-28,127.38100587718452,-0.047433174652961735
2025-07-29,128.38492545622523,0.7881234506882513
2025-07-30,128.56543010970432,0.1405964546364547
2025-07-31,127.3280223765482,-0.9624731407970689
2025-08-01,125.22529144573629,-1.6514282493083061
2025-08-04,128.16841808041238,2.3502653503117785
2025-08-05,127.80390630164793,-0.28440062241834296
2025-08-06,129.04835720579504,0.9737189888468043
2025-08-07,130.12788416390867,0.8365290201967601
2025-08-08,131.78988757232412,1.2772077399813744
2025-08-11,131.68020723784,-0.08322363460847901
2025-08-12,132.4146956292199,0.5577819224215442
2025-08-13,132.42889831279646,0.010725911885413303
2025-08-14,132.4548951310746,0.019630774407513436
2025-08-15,132.67581206153037,0.16678653532369744
2025-08-18,133.84659203153348,0.8824366339360873
2025-08-19,132.9840299191704,-0.6444408477429578
2025-08-20,132.21166446561494,-0.5807956444280865
2025-08-21,131.99250558771936,-0.16576364784559855
2025-08-22,133.55324282550734,1.1824438295481514
2025-08-25,134.362681849374,0.6060796478931177
2025-08-26,133.54147745741528,-0.6111848771218767
2025-08-27,133.73548881701274,0.14528172317049895
2025-08-28,134.65445080474774,0.6871489354575087
2025-08-29,134.64716701995812,-0.005409241763708682
2025-09-01,135.1191985653426,0.35056923649534477
2025-09-02,134.64481726856215,-0.351083563118568
2025-09-03,142.38620871960515,5.7494908516248655
2025-09-04,143.04547191302865,0.4630105677733007
2025-09-05,143.86988778197755,0.5763313287191237
2025-09-08,144.6110053001256,0.5151303928666117
2025-09-09,146.1484564530017,1.063163311592562
2025-09-10,145.3302489732028,-0.5598468158040403
2025-09-11,145.88411051974632,0.38110548248328063
2025-09-12,146.50362875961784,0.4246646448776058
2025-09-15,150.01364575998213,2.3958566965760877
2025-09-16,150.62067790075218,0.40465128201822725
2025-09-17,150.0352710535298,-0.3886630012435004
2025-09-18,151.1150688646386,0.7196959778368153
2025-09-19,152.42819075914207,0.868954965490344
2025-09-22,152.40024818488996,-0.01833163151314908
2025-09-23,152.8658152867937,0.3054897268532894
2025-09-24,151.65710455641894,-0.7907004768247812
2025-09-25,151.53287276682656,-0.08191623462398893
2025-09-26,150.80965867832916,-0.4772654773134763
2025-09-29,149.50939090661666,-0.8621913099650469
2025-09-30,150.03273869042573,0.35004341910264264
2025-10-01,151.0331726478937,0.666810434975968
2025-10-02,151.39693009197794,0.24084605898616476
2025-10-03,151.94800363650518,0.3639925487210901
2025-10-06,153.36975452478583,0.9356825060247576
2025-10-07,151.89135879697525,-0.9639421621240427
2025-10-08,151.1608756776725,-0.4809247379761532
2025-10-09,151.10560619881687,-0.03656334921840475
2025-10-10,148.71386966345952,-1.5828244864789707
2025-10-13,151.0013076995288,1.538147074812693
2025-10-14,150.90169080370697,-0.06597088286152406
2025-10-15,153.30358683140562,1.5916959014217171
2025-10-16,153.93635027276872,0.4127518830064693
2025-10-17,154.70114212684422,0.4968234291123084
2025-10-20,155.41011773570457,0.4582872492816057
2025-10-21,153.88534289918582,-0.9811297094001492
2025-10-22,153.93539007443263,0.0325223795222691
2025-10-23,153.76566893799634,-0.11025478699488303
2025-10-24,156.25526091293892,1.6190818094424335
2025-10-27,159.84485759788632,2.297264529830716
2025-10-28,160.5496769171541,0.44093962724835395
2025-10-29,163.694119291719,1.9585479304249618
2025-10-30,165.82678909606267,1.3028383753621884
2025-10-31,165.33073816955516,-0.29913799164266847
2025-11-03,165.52962240057852,0.12029476988082237
2025-11-04,163.18893660158292,-1.4140585624796524
2025-11-05,165.14346938967094,1.1977115782425416
2025-11-06,164.57366255212239,-0.34503746327627455
2025-11-07,163.124306407399,-0.8806732026543754
2025-11-10,166.78530924196207,2.2443024679717487
2025-11-11,168.1936973390379,0.8444317449042538
2025-11-12,166.3623564678027,-1.088828475863558
2025-11-13,164.36174177289203,-1.2025645328592245
2025-11-14,162.96376527735475,-0.8505486011878406
2025-11-17,165.45728432154132,1.5301064257706272
2025-11-18,164.71512975179087,-0.4485475346665156
2025-11-19,167.39829461032497,1.6289729198388236
2025-11-20,166.52084265386333,-0.5241701885339946
2025-11-21,168.43155646367208,1.1474322249139863
2025-11-24,172.47976032422065,2.40347114611014
2025-11-25,174.01287311571258,0.88886533040749
2025-11-26,175.29589875449707,0.737316507573156
2025-11-27,175.73313061810737,0.2494250388724987
2025-11-28,175.83576503471429,0.058403566957409635
2025-12-01,175.1146920735235,-0.41008321660180524
2025-12-02,175.12138957357746,0.0038246362852978884
2025-12-03,175.40312820200344,0.16088190546683614
2025-12-04,174.8812138256188,-0.29755135027213714
2025-12-05,176.28844214170806,0.8046766632649619
2025-12-08,172.2948879580467,-2.2653522460940234
2025-12-09,172.50183108111295,0.12010984511429737
2025-12-10,172.8551389199551,0.20481396436656035
2025-12-11,171.08884054072004,-1.0218373548344297
2025-12-12,171.260550271727,0.10036290529778721
2025-12-15,170.161954169225,-0.6414764525507753
2025-12-16,168.19288653941436,-1.1571726708382903
2025-12-17,165.06819460938152,-1.857802665929388
2025-12-18,166.8385485700588,1.0724985299964198
2025-12-19,168.08051969804617,0.7444149680227264
2025-12-22,169.40970536491048,0.7908029254384545
2025-12-23,170.7566414203668,0.7950760864349427
2025-12-24,170.5250076492709,-0.13565139790123149
2025-12-26,170.39296082517274,-0.07743546000581443
2025-12-29,170.2922609727787,-0.05909859885430618
2025-12-30,171.20153463590404,0.533948905212261
2025-12-31,173.31976443116764,1.237272668009952
2026-01-01,173.57219831959566,0.14564633713671032
2026-01-02,174.64163836111885,0.6161355631125073
2026-01-05,175.1394216217238,0.28503125902633747
2026-01-06,174.13495653728754,-0.573523125253746
2026-01-07,176.77771318948453,1.517648555321004
2026-01-08,176.18023492219322,-0.3379828014014949
2026-01-09,176.8420919613638,0.37567042606277046
2026-01-12,178.93653317871014,1.1843567298468205
2026-01-13,180.09346915943667,0.6465621973189194
2026-01-14,180.03367595363397,-0.03320120717412471
2026-01-15,179.07828551657565,-0.53067318211309
2026-01-16,178.27011944745877,-0.45129205184516
2026-01-19,177.86487050717918,-0.22732297568186002
2026-01-20,173.846973851156,-2.2589602120790846
2026-01-21,175.97303292946046,1.2229485686214703
2026-01-22,177.01609472017898,0.5927395654632134
2026-01-23,175.57536847607304,-0.8138956214029014
2026-01-26,177.63008497353835,1.1702760559749694
2026-01-27,180.8319825221531,1.8025648915789096
2026-01-28,180.98745257014357,0.08597486231254776
2026-01-29,182.81427119892274,1.0093620319183028
2026-01-30,181.58428100467677,-0.6728086304091738
2026-02-02,183.1997165594737,0.889634028815166
2026-02-03,183.9469597392396,0.4078844628142849
2026-02-04,182.88565859153374,-0.5769604179434914
2026-02-05,182.72214242835133,-0.08940895882252249
2026-02-06,180.61041712097278,-1.1557030140485605
2026-02-09,181.02051716182763,0.22706333742652762
2026-02-10,179.4726714280057,-0.855066463233122
2026-02-11,177.71412144591295,-0.9798427627451731
2026-02-12,176.20828927724426,-0.8473339971055548
2026-02-13,173.97074910479972,-1.2698268518593987
2026-02-16,174.6631130282495,0.39797720422109867
2026-02-17,174.13975647474166,-0.29963771081029916
2026-02-18,174.86492338424674,0.41642811738412555
2026-02-19,173.2587812632632,-0.9185044604138302
2026-02-20,177.371759469553,2.3738930727212195
2026-02-23,176.82910529617945,-0.3059416983833369
2026-02-24,177.60582829359944,0.4392506517063511
2026-02-25,179.36941207738258,0.9929763007933153
2026-02-26,177.97349571625844,-0.7782354555089372
2026-02-27,177.5696846207326,-0.22689395064175966
2026-03-02,176.1893316739548,-0.7773584492905286
2026-03-03,175.2812517579553,-0.5154000570703949
2026-03-04,172.73601291167714,-1.45208846967436
2026-03-05,173.29822549059972,0.32547502367676606
2026-03-06,171.30819663702886,-1.1483261573724595
2026-03-09,171.7002581462844,0.22886325170199331
2026-03-10,173.28010095982975,0.9201167375062262
2026-03-11,171.9597315474485,-0.7619855973464142
2026-03-12,169.5371983883291,-1.4087793329980742
2026-03-13,166.2706624730529,-1.9267369912496275
2026-03-16,168.74171334626277,1.4861616814754075
2026-03-17,171.42660633030357,1.5911258282244223
2026-03-18,170.81311325365957,-0.3578750637237454
2026-03-19,167.99183965378103,-1.6516727235624604
2026-03-20,167.8874399336172,-0.06214570920763566
2026-03-23,165.65670211129935,-1.3287103688041801
2026-03-24,163.94886652361177,-1.0309486823781637
2026-03-25,165.25509306033797,0.796728006983842
2026-03-26,162.4964765624922,-1.6693080054353042
2026-03-27,158.95658729991888,-2.178440626810736
2026-03-30,157.85284124746818,-0.6943694949666724
2026-03-31,162.4006222251492,2.8810257336777485
2026-04-01,166.16115124342235,2.315587814103096
2026-04-02,165.82404868300026,-0.20287688060626566
2026-04-06,167.16634167266787,0.8094682287209144
2026-04-07,169.16400735279083,1.1950166882485462
2026-04-08,175.49423142186725,3.7420632013491764
2026-04-09,176.28597298150518,0.4511496208298077
2026-04-10,176.6644543372088,0.21469737455703403
2026-04-13,177.5219181357147,0.4853629450943446
2026-04-14,180.62446266419525,1.7476966005452101
2026-04-15,183.0136256098857,1.322723904863446
2026-04-16,182.25671773139976,-0.41358006867719155
2026-04-17,185.4990397219094,1.7789862732456516
2026-04-20,186.1921601147167,0.37365174172673243
2026-04-21,184.82457968348862,-0.7344994710762683
2026-04-22,187.0117946561551,1.1834004851584539
